,PostalCode,name,categories,lat,lng
15,M4X,Mr. Jerk,Caribbean Restaurant,43.66732847256732,-79.37338943621165
16,M4X,Kanpai Snack Bar,Taiwanese Restaurant,43.664330935948634,-79.36806503124257
17,M4X,Labour Of Love,Gift Shop,43.663907,-79.368822
18,M4X,Wellesley Park,Park,43.6696487958367,-79.3621551990509
19,M4X,The Pear Tree,Restaurant,43.664904018134834,-79.36824639094671
20,M4X,Sunny Green Vegetable and Fruit,Market,43.667555388483756,-79.3724347693053
21,M4X,Jetfuel Coffee,Coffee Shop,43.66529519392083,-79.3683345416816
22,M4X,TD Canada Trust,Bank,43.66465469253796,-79.36788707971579
23,M4X,Hey Lucy,Italian Restaurant,43.66407509923825,-79.36865505824356
24,M4X,Thai Room - Carlton,Thai Restaurant,43.6641587260231,-79.36818872980979
25,M4X,Winchester Park,Playground,43.66623107575282,-79.3716312803108
26,M4X,LCBO,Liquor Store,43.665585593088366,-79.36853050840249
27,M4X,Daniel et Daniel Event Creation & Catering,Bakery,43.6643837,-79.3683282
28,M4X,The Beer Store,Beer Store,43.6664079,-79.368833
29,M4X,Tim Hortons,Coffee Shop,43.66716925802294,-79.36884865164751
30,M4X,Subway,Sandwich Place,43.66564329610601,-79.3683001523662
31,M4X,Pizza Pizza,Pizza Place,43.667178738521734,-79.36966873777858
32,M4X,China Gourmet,Chinese Restaurant,43.6641802410051,-79.36835925727236
33,M4X,The Flying Beaver Pubaret,Pub,43.664828798875426,-79.36829203718695
34,M4X,Pizza Pizza,Pizza Place,43.66809038080825,-79.37027389227195
35,M4X,Shoppers Drug Mart,Pharmacy,43.663998,-79.36783
36,M4X,Tim Hortons,Coffee Shop,43.665785871990316,-79.36828404664993
37,M4X,Cafe Olya,Coffee Shop,43.66660011420859,-79.36889335428853
38,M4X,Grinning Face,Ice Cream Shop,43.666625811214026,-79.36895384543233
39,M4X,Tender Trap Restaurant,Chinese Restaurant,43.66772379650776,-79.36948477788651
40,M4X,Cabbage Town Kitchen,American Restaurant,43.668181,-79.36956995
41,M4X,Beta Clothing Designs Inc,Men's Store,43.668506,-79.367553
42,M4X,Matt's No Frills,Grocery Store,43.663515,-79.367166
43,M4X,Kibo Sushi,Sushi Restaurant,43.665617,-79.368388
44,M4X,International News,Bookstore,43.665516050311645,-79.36848993796939
45,M4X,Salt & Tobacco,Pizza Place,43.66530700653405,-79.36833465285895
46,M4X,Fancy Franks,Hot Dog Joint,43.664686,-79.368226
47,M4X,Zipcar,Rental Car Location,43.665918907148445,-79.37128547398268
48,M4X,Park Snacks,Snack Place,43.66697911709206,-79.36311542987823
49,M4X,Encore Cellular,Electronics Store,43.66443,-79.36794
50,M4X,Riverdale Farmer's Market,Farmers Market,43.66689081195459,-79.36250306755787
51,M4X,D&W Fruits And Flowers,Flower Shop,43.66781688757667,-79.37306400833606
52,M4X,Me to We,Office,43.66395287347868,-79.36883537699467
53,M4X,Cabbagetown Mini Mart,Convenience Store,43.663867899063455,-79.3679541349411
54,M4X,Spruce,Furniture / Home Store,43.663614,-79.367607
55,M4X,Walmart Grocery Pickup & Delivery - PenguinPickUp,Supermarket,43.66356783528041,-79.36753975849761
0,M5X,Canoe,Restaurant,43.647452066183476,-79.38132001815676
1,M5X,Equinox Bay Street,Gym,43.64809974034856,-79.37998869411526
2,M5X,Adelaide Club Toronto,Gym / Fitness Center,43.64927944291712,-79.38192123284551
3,M5X,Brick Street Bakery,Bakery,43.6488151631615,-79.38060468610949
4,M5X,Pilot Coffee Roasters,Coffee Shop,43.648835391245896,-79.3809358125033
5,M5X,Maman,Café,43.64830873804684,-79.38225333898805
6,M5X,Hy's Steakhouse,Steakhouse,43.649504756476944,-79.38291850488223
7,M5X,The Keg Steakhouse + Bar - York Street,Restaurant,43.64998659318569,-79.38410336664538
8,M5X,King Taps,Gastropub,43.648475974183,-79.38205778358744
9,M5X,Bymark,Restaurant,43.647217284018005,-79.38125188166379
10,M5X,Mos Mos Coffee,Café,43.64815919753501,-79.37874450467258
11,M5X,Sam James Coffee Bar (SJCB),Café,43.64788137014028,-79.38433152836829
12,M5X,Cactus Club Cafe,American Restaurant,43.6495520142626,-79.38167072512041
13,M5X,John & Sons Oyster House,Seafood Restaurant,43.65065642537144,-79.38161285228475
14,M5X,Cafe Landwer,Café,43.64875349932059,-79.3853673607289
15,M5X,Walrus Pub & Beer Hall,Pub,43.64737470920577,-79.37951515363918
16,M5X,Pizzeria Libretto,Pizza Place,43.64833354686235,-79.38511050184168
17,M5X,Dineen @CommerceCourt,Coffee Shop,43.648250543365556,-79.38012728220869
18,M5X,Bosk at Shangri-La,Asian Restaurant,43.649022736761516,-79.38582635521233
19,M5X,Soho House Toronto,Speakeasy,43.64873430659662,-79.38654117564838
20,M5X,Kupfert & Kim (First Canadian Place),Gluten-free Restaurant,43.64854659465186,-79.38162406470161
21,M5X,Rosalinda,Vegetarian / Vegan Restaurant,43.650252483069295,-79.38515575620075
22,M5X,Bardi's Steak House,Restaurant,43.64622,-79.383074
23,M5X,John & Sons Oyster House,Seafood Restaurant,43.65060229830571,-79.38155510682869
24,M5X,Design Exchange,Art Gallery,43.64797219581623,-79.38010382588462
25,M5X,Starbucks,Coffee Shop,43.646731,-79.383951
26,M5X,DAVIDsTEA,Tea Room,43.650546552943766,-79.38338493349875
27,M5X,Shangri-La Toronto,Hotel,43.64912919417502,-79.3865566853963
28,M5X,Dineen Coffee,Café,43.650497,-79.378765
29,M5X,Four Seasons Centre for the Performing Arts,Concert Hall,43.650592,-79.385806
30,M5X,Petit Four Bakery,Sandwich Place,43.647743692587085,-79.37958814250598
31,M5X,Bulldog On The Block,Coffee Shop,43.65065218852629,-79.38414092873634
32,M5X,Pumpernickel's Deli,Deli / Bodega,43.64883150054619,-79.38197006345457
33,M5X,Assembly Chef's Hall,Food Court,43.650578865093934,-79.3834119303614
34,M5X,Pi Co.,Pizza Place,43.648651,-79.385874
35,M5X,Café Plenty,Café,43.6491179354577,-79.37831288380438
36,M5X,Toronto Athletic Club,Gym,43.647359553534905,-79.3811766566002
37,M5X,Roy Thomson Hall,Concert Hall,43.6465886970634,-79.38597899374354
38,M5X,Richmond Station,American Restaurant,43.65156872562108,-79.37926594000328
39,M5X,Estiatorio Volos,Greek Restaurant,43.65032912559998,-79.38453301297716
40,M5X,M Square Coffee Co,Coffee Shop,43.65121797253777,-79.38355459932247
41,M5X,WVRST,Beer Bar,43.64496809087762,-79.38137631843854
42,M5X,Olly Fresco's,Deli / Bodega,43.646912231909276,-79.37959661696463
43,M5X,The Fairmont Royal York,Hotel,43.64544914616651,-79.3815076529019
44,M5X,iQ Food Co. (First Canadian Place),Salad Place,43.64835708519922,-79.38219241858727
45,M5X,Hockey Hall of Fame,Museum,43.646974451431056,-79.37732323942681
46,M5X,Nathan Phillips Square,Plaza,43.65227047322295,-79.38351631164551
47,M5X,Ki Modern Japanese + Bar,Japanese Restaurant,43.647223,-79.3793738
48,M5X,Indigospirit,Bookstore,43.64834987590252,-79.38034747310336
49,M5X,Chotto Matte,Japanese Restaurant,43.646473,-79.378782
50,M5X,Pilot Coffee Roasters,Coffee Shop,43.64501814464698,-79.3804150931199
51,M5X,Hilton,Hotel,43.6499459,-79.385479
52,M5X,The Adelaide Hotel Toronto,Hotel,43.6498312,-79.3801639
53,M5X,The Gabardine,American Restaurant,43.65098801064232,-79.38122513218154
54,M5X,The Chase,New American Restaurant,43.650951982093595,-79.37942201983014
55,M5X,Tim Hortons,Coffee Shop,43.6468622,-79.3825442
56,M5X,Beerbistro,Gastropub,43.64941904378835,-79.37723726034164
57,M5X,Papyrus,Gift Shop,43.64819540954937,-79.3813921854217
58,M5X,Union Pearson Express,Train Station,43.64436200658875,-79.38319927907953
59,M5X,The National Club,Wine Bar,43.64934259283233,-79.3805735731846
60,M5X,Old City Hall,Monument / Landmark,43.652008800876125,-79.3817442232328
61,M5X,Tachi,Sushi Restaurant,43.65059603893127,-79.38339613055128
62,M5X,Ninki Izakaya,Japanese Restaurant,43.65022782352305,-79.38486260004564
63,M5X,Lobby Lounge at the Shangri-La Toronto,Lounge,43.64915499986854,-79.38654574367817
64,M5X,The Cambridge Club,Gym,43.65166287812755,-79.38307469732278
65,M5X,Five Guys,Burger Joint,43.6487987190222,-79.3816807899204
66,M5X,Byblos Toronto,Mediterranean Restaurant,43.647615054171766,-79.3883810317138
67,M5X,Michael's on Simcoe,Steakhouse,43.64826881661747,-79.38632821234134
68,M5X,Starbucks,Coffee Shop,43.646799,-79.38069
69,M5X,JaBistro,Sushi Restaurant,43.64968685893743,-79.38809001547467
70,M5X,John Allans,Salon / Barbershop,43.651446635211904,-79.38135389611388
71,M5X,Sweet Lulu,Asian Restaurant,43.65055650489936,-79.38117543224395
72,M5X,Toronto PATH System,General Travel,43.64990340698978,-79.3830527039004
73,M5X,Union Chicken,Fried Chicken Joint,43.64491185903613,-79.38232534702786
74,M5X,Royal Alexandra Theatre,Theater,43.647255,-79.38753
75,M5X,Canadian Opera Company,Opera House,43.6506601893789,-79.38624169559013
76,M5X,Fune Japanese Restaurant,Japanese Restaurant,43.64851365544565,-79.38645657820041
77,M5X,Boxcar Social Temperance,Bar,43.65055725249405,-79.38195634640063
78,M5X,GoodLife Fitness Toronto 137 Yonge Street,Gym,43.651242,-79.378068
79,M5X,Buster's Sea Cove,Seafood Restaurant,43.64777410584289,-79.37918080262172
80,M5X,Burrito Boyz,Burrito Place,43.6484455955513,-79.3879951787513
81,M5X,Ruth's Chris Steak House,Steakhouse,43.6499174,-79.3857238
82,M5X,The Burger's Priest,Fast Food Restaurant,43.64864328298093,-79.38753876719665
83,M5X,Mercatto,Italian Restaurant,43.6502431921682,-79.38081989149896
84,M5X,Hudson's Bay,Department Store,43.652039815876805,-79.38039146122816
85,M5X,Craft Beer Market,Beer Bar,43.6498722789121,-79.37839828995996
86,M5X,Noodle King,Asian Restaurant,43.65170632794881,-79.38304628912547
87,M5X,Freshii,Salad Place,43.649273084327184,-79.38374831204301
88,M5X,Balzac's Coffee,Coffee Shop,43.644372584148364,-79.38306470027423
89,M5X,Thai Island,Thai Restaurant,43.64914597811404,-79.38379835292523
90,M5X,Ruby Thai (First Canadian Place),Thai Restaurant,43.64909140219368,-79.38159990145141
91,M5X,Astarté Fresh Yogurt Bar,Café,43.647595917807365,-79.38641938975012
92,M5X,Kojin,Colombian Restaurant,43.64939770725357,-79.38609106624851
93,M5X,Cosmopolitan Toronto Centre Hotel & Spa,Hotel,43.64906432957466,-79.37759759701125
94,M5X,FLOCK Rotisserie + Greens,Salad Place,43.65098849486318,-79.38191708712704
95,M5X,Earls Kitchen & Bar,Bar,43.647945662980305,-79.3837058277153
96,M5X,Leña,Latin American Restaurant,43.651722,-79.379205
97,M5X,Aroma Espresso Bar,Café,43.64907,-79.38004
98,M5X,Copacabana Grilled Brazilian,Brazilian Restaurant,43.64833259480477,-79.3881514766071
99,M5X,McEwan Foods,Deli / Bodega,43.64716011126396,-79.38104402548048
0,M8X,Lambton-Kingsway Park,Park,43.65708490159558,-79.5081446552562
1,M8X,Kingsway Pop's Smoke Shop,Smoke Shop,43.64958267433415,-79.50678856179694
2,M8X,Humber River Falls,River,43.65561677331574,-79.50170233015278
3,M8X,Yoga Grove - Small Classes. Big Difference.,Yoga Studio,43.64922739104706,-79.50681209564209
0,M4Y,Storm Crow Manor,Theme Restaurant,43.66683985695023,-79.38159278029707
1,M4Y,DanceLifeX Centre,Dance Studio,43.66695583448771,-79.3852972984314
2,M4Y,The Alley,Bubble Tea Shop,43.66592244798498,-79.38556672752236
3,M4Y,Bar Volo,Beer Bar,43.66546184849369,-79.38569158315659
4,M4Y,Barbara Hall Park,Park,43.66687857011423,-79.38106777601625
5,M4Y,Fabarnak,Restaurant,43.66637677585409,-79.38096396850409
6,M4Y,Glad Day Bookshop,Bookstore,43.66527119350875,-79.38078512672504
7,M4Y,Smith,Breakfast Spot,43.66692666745884,-79.38142135954267
8,M4Y,Sansotei Ramen 三草亭,Ramen Restaurant,43.666734794517005,-79.3853530009483
9,M4Y,Como En Casa,Mexican Restaurant,43.66516,-79.384796
10,M4Y,Ho's Team Barber Shop,Salon / Barbershop,43.66563031656884,-79.38135926650858
11,M4Y,FUEL+,Juice Bar,43.66439936324463,-79.38042718414235
12,M4Y,Starbucks,Coffee Shop,43.66498,-79.38051
13,M4Y,Coach House Restaurant,Diner,43.66499059853204,-79.38481415727767
14,M4Y,T-Swirl Crepe,Creperie,43.663452,-79.384125
15,M4Y,Dal Moro's Fresh Pasta To Go,Italian Restaurant,43.66664070494267,-79.38540023837237
16,M4Y,Openmat Mixed Martial Arts,Martial Arts School,43.666171607941095,-79.3847667237342
17,M4Y,North of Brooklyn Pizzeria,Pizza Place,43.664383604568975,-79.38037571983865
18,M4Y,Hero Certified Burgers,Burger Joint,43.66562403029978,-79.38090430769088
19,M4Y,Si Lom,Thai Restaurant,43.66501007731949,-79.38068288199048
20,M4Y,Tokyo Grill,Japanese Restaurant,43.665085238149395,-79.38470692554789
21,M4Y,Sushi Garden,Sushi Restaurant,43.66485840073255,-79.38494112880176
22,M4Y,Kawa Sushi,Japanese Restaurant,43.66389438938988,-79.38021009464505
23,M4Y,Riddle Room,Escape Room,43.665881092438454,-79.38493615023397
24,M4Y,Seduction,Adult Boutique,43.66562020759618,-79.38468138721245
25,M4Y,Piedmont Coffee Bar,Coffee Shop,43.66828640594333,-79.38252026711419
26,M4Y,Kothur Indian Cuisine,Indian Restaurant,43.66787229558206,-79.38565911153148
27,M4Y,Churchmouse & Firkin,Pub,43.66463217328346,-79.38040612389896
28,M4Y,Ethiopian House,Ethiopian Restaurant,43.6665987043968,-79.38566906742606
29,M4Y,401 Games,Hobby Shop,43.663623277853254,-79.3840374323983
30,M4Y,Baskin-Robbins,Ice Cream Shop,43.66507308115074,-79.38068437615618
31,M4Y,Church Street Espresso,Café,43.66829221417146,-79.38187727767004
32,M4Y,The Men's Room,Men's Store,43.664445596525944,-79.38006704821788
33,M4Y,Fit Factory Fitness,Gym / Fitness Center,43.66592767720597,-79.38459034250359
34,M4Y,Ginger,Vietnamese Restaurant,43.665371542785785,-79.38084590182032
35,M4Y,Black Eagle,Gay Bar,43.66408473971554,-79.38009823456886
36,M4Y,Ladybug Florist,Flower Shop,43.666221246816285,-79.38106227754196
37,M4Y,Toronto Hemp Company,Smoke Shop,43.668419429320515,-79.38584843598086
38,M4Y,The Keg Steakhouse + Bar,Steakhouse,43.66675618397813,-79.37830241801962
39,M4Y,Wish,Restaurant,43.66875926600152,-79.38569365317709
40,M4Y,Cafe Mania,Dessert Shop,43.66664838016579,-79.38540023139872
41,M4Y,Woody's and Sailor,Gay Bar,43.664389684023526,-79.38036131100687
42,M4Y,Bikram Yoga Yonge,Yoga Studio,43.66820532149228,-79.38578009605408
43,M4Y,Tokyo Sushi,Sushi Restaurant,43.665885330936845,-79.38697684868161
44,M4Y,Holy Chuck,Burger Joint,43.66524054342597,-79.38472816592302
45,M4Y,Wow! Sushi,Sushi Restaurant,43.668514,-79.386686
46,M4Y,Kintaro,Sake Bar,43.664151602498634,-79.38026409399562
47,M4Y,Hair Of The Dog,Gastropub,43.66282779855822,-79.37966975971744
48,M4Y,The Anndore House,Hotel,43.66880060698211,-79.38541264736057
49,M4Y,Out On The Street,Men's Store,43.668293169032786,-79.3803404783587
50,M4Y,Cawthra Square Dog Park,Dog Run,43.66658331158984,-79.3800401687622
51,M4Y,Burrito Bandidos,Burrito Place,43.662962178169344,-79.38395554190546
52,M4Y,Pegasus Bar,Gay Bar,43.66507639965844,-79.38064075593536
53,M4Y,Bloom Cafe,Dessert Shop,43.66548,-79.38497
54,M4Y,Hone Fitness,Gym,43.66748371662793,-79.38551016951237
55,M4Y,Central YMCA,Distribution Center,43.663083310067655,-79.38502493214878
56,M4Y,Constantine,Mediterranean Restaurant,43.668772727073986,-79.38528710685651
57,M4Y,The Yoga Sanctuary,Yoga Studio,43.661499497597596,-79.38363613350754
58,M4Y,Darvish,Middle Eastern Restaurant,43.66340728021761,-79.38392863889676
59,M4Y,Rooster Coffee House,Coffee Shop,43.66965378571954,-79.379870566686
60,M4Y,Tabriz Persian Cookhouse,Persian Restaurant,43.66533,-79.387484
61,M4Y,St. Louis Bar and Grill,Wings Joint,43.66385323730235,-79.38418742909323
62,M4Y,Hoki Poké,Poke Place,43.665354,-79.384544
63,M4Y,Wine Rack,Wine Shop,43.66580230870318,-79.38050712395066
64,M4Y,Northbound Leather,Boutique,43.66525192363289,-79.38487411233972
65,M4Y,Dynamic Conditioning Centre,Gym,43.667231042006065,-79.3850577951556
66,M4Y,Fat Bastard Burrito,Burrito Place,43.66642499243207,-79.3851777812395
67,M4Y,The Betty Oliphant Theatre,Theater,43.6643149030362,-79.37772963287725
68,M4Y,Starbucks,Coffee Shop,43.665207,-79.384372
69,M4Y,Loaded Pierogi,Polish Restaurant,43.664665,-79.380641
70,M4Y,Boutique Bar,Gay Bar,43.664219464355675,-79.3804123393745
71,M4Y,Rexall,Pharmacy,43.665372,-79.38118
72,M4Y,Tokyo Kitchen,Japanese Restaurant,43.66878262373862,-79.38515305215851
73,M4Y,Tacorrito,Mexican Restaurant,43.665812958760164,-79.3810677064856
74,M4Y,Coffee Island,Coffee Shop,43.66427089680226,-79.38697157138014
75,M4Y,NC Salon +,Health & Beauty Service,43.66940593538455,-79.38674752555433
76,M4Y,The Blake House,American Restaurant,43.664468354131486,-79.37747087203942
77,M4Y,Mr. Tonkatsu,Japanese Restaurant,43.66438157920901,-79.38440717744646
78,M4Y,Iam Yoga,Yoga Studio,43.6674609092326,-79.38560159096701
79,M4Y,Buddies In Bad Times Theatre,Nightclub,43.663058539371825,-79.38344927771267
80,M4Y,Miss Korea,Korean Restaurant,43.668949890121645,-79.38616491615092
81,M4Y,Sambucas on Church,Italian Restaurant,43.66504005779774,-79.38065273813493
82,M4Y,Wendy’s,Fast Food Restaurant,43.662820073147046,-79.38337917323224
83,M4Y,Steamworks,Bath House,43.66513971346055,-79.38086768719998
84,M4Y,7 West Cafe,Café,43.66866503275271,-79.38682953936424
85,M4Y,Bar Burrito,Burrito Place,43.66432792425607,-79.38438568928414
86,M4Y,The Salad House,Mediterranean Restaurant,43.669508018475916,-79.38606068373156
87,M4Y,Koyoi,Japanese Restaurant,43.666615623554506,-79.38559610449073
88,M4Y,Naan & Kabob,Afghan Restaurant,43.66900468266943,-79.38621916870052
89,M4Y,H Mart,Grocery Store,43.66933159547631,-79.38625713488061
90,M4Y,Okonomi House お好みハウス,Japanese Restaurant,43.66844763699195,-79.38688420443032
91,M4Y,Hero Certified Burgers,Burger Joint,43.66506305816304,-79.38729454806868
92,M4Y,Ritz Caribbean Food,Caribbean Restaurant,43.66954527049821,-79.38650615702159
93,M4Y,Starbucks,Coffee Shop,43.662407,-79.385943
94,M4Y,Onnki Donburi,Japanese Restaurant,43.669757426551236,-79.3845741987884
95,M4Y,Crews & Tangos,Gay Bar,43.66432031951433,-79.38048975871902
96,M4Y,TD Canada Trust,Bank,43.665442769221194,-79.38108868897302
97,M4Y,Rolltation,Sushi Restaurant,43.669388,-79.386566
98,M4Y,Tim Hortons,Coffee Shop,43.6646673,-79.3841912
99,M4Y,Sushi Box,Sushi Restaurant,43.66295954544153,-79.38657996066198
0,M7Y,Rorschach Brewing Co.,Brewery,43.6634831695922,-79.31982368639481
1,M7Y,Leslieville Farmers Market,Farmers Market,43.664901398008624,-79.31978354343948
2,M7Y,The Sidekick,Comic Shop,43.66448428095712,-79.3251615270421
3,M7Y,Queen Margherita Pizza,Pizza Place,43.664685391781596,-79.32416396716876
4,M7Y,Chino Locos,Burrito Place,43.664653279986126,-79.32558448882219
5,M7Y,Chick-n-Joy,Fast Food Restaurant,43.66518127981666,-79.32140349279904
6,M7Y,The Green Wood,Restaurant,43.66472825054798,-79.32411719351869
7,M7Y,Ashbridges Bay Skatepark,Skate Park,43.662547867049305,-79.31563069104494
8,M7Y,East End Garden Centre & Hardware,Garden Center,43.664564,-79.324471
9,M7Y,Amin Car Repair Garage,Auto Workshop,43.66354387979742,-79.32013017528811
10,M7Y,The Ashbridge Estate,Garden,43.66469084363967,-79.32180485658496
11,M7Y,TTC Russell Division,Light Rail Station,43.66490791114473,-79.32255956772657
12,M7Y,Jonathan Ashbridge Park,Park,43.664702,-79.319898
13,M7Y,The Ten Spot,Spa,43.664814785818976,-79.32421263111455
14,M7Y,barre3,Gym / Fitness Center,43.6645378947368,-79.3245847368421
15,M7Y,Toronto Yoga Mamas,Yoga Studio,43.664823659247176,-79.32433475520406
16,M7Y,Olliffe On Queen,Butcher,43.66450274251704,-79.32476831546632
17,M7Y,TTC Stop #03049,Light Rail Station,43.66447,-79.325145
18,M7Y,Greenwood Cigar & Variety,Smoke Shop,43.6645377446058,-79.32537913922498
19,M7Y,Central Toronto Wrestling Club,Martial Arts School,43.66439769999999,-79.32593739999999
20,M7Y,ONE Academy,Gym / Fitness Center,43.66225256325049,-79.32691097259521
21,M7Y,Revolution Recording,Recording Studio,43.662561,-79.32694
22,M7Y,McDonald's,Fast Food Restaurant,43.66503856709324,-79.31908369995904
0,M8Y,Lions Locksmith Etobicoke,Locksmith,43.63528313491173,-79.49996709823607
1,M8Y,Corell Homes,Construction & Landscaping,43.6363431,-79.49926640000001
2,M8Y,Berry Road Park,Park,43.63412785804433,-79.50197140200187
3,M8Y,Kozel Roofing,Construction & Landscaping,43.6371995,-79.4933652
4,M8Y,Mill Electrical Services LTD.,Business Service,43.63845892104723,-79.50294971466064
